iteration,seed,model,num_users,reviews_per_user,accuracy,median_accuracy,model_time_seconds,elapsed_seconds,cpu_percent,cpu_percent_delta,ram_percent,ram_percent_delta,ram_used_mb,ram_used_mb_delta,gpu_util_percent,gpu_util_percent_delta,gpu_memory_percent,gpu_memory_percent_delta,gpu_memory_used_mb,gpu_memory_used_mb_delta,gpu_temperature_c,gpu_temperature_c_delta,gpu_allocated_mb,gpu_reserved_mb,gpu_peak_allocated_mb,gpu_peak_reserved_mb,gpu_available,gpu_backend,gpu_name,gpu_util_percent_max,gpu_memory_used_mb_mean,gpu_memory_used_mb_max,gpu_temperature_c_max,gpu_sample_count,gpu_utilization_scope,pid,python_executable,requested_device,torch_version,torch_cuda_build,torch_cuda_available,effective_device,cuda_telemetry_available,gpu_metrics_status,train_fingerprint,test_fingerprint,train_rows,test_rows,gpu_allocated_mb_delta,gpu_reserved_mb_delta,gpu_peak_allocated_mb_delta,gpu_peak_reserved_mb_delta
2,1001,ao_per_user_cpu,250,200,0.7695,0.775,123.07312774658203,159.3436399999773,25.1,7.5,71.6,2.1999999999999886,11502.27734375,341.6171875,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,144,system-wide (NVML/nvidia-smi),19084.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,7b68114ab0d335f3f9d297610d4d5d01295326a340acf616a5b6f482b007171c,1db47172e673a3f26378a183c18547f7eda148fb722caaf7e65b07e0a4712f88,40000,10000,,,,
2,1001,ao_per_user_cuda,250,200,0.7404,0.75,20.98302388191223,56.56086990001495,19.3,4.300000000000001,70.7,0.9000000000000057,11368.3515625,145.4921875,0.44086021505376344,-4.0,2.7587890625,0.830078125,113.0,34.0,52.0,-3.0,0.0,22.0,1.4853515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,90.6989247311828,113.0,55.0,93,system-wide (NVML/nvidia-smi),19700.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,7b68114ab0d335f3f9d297610d4d5d01295326a340acf616a5b6f482b007171c,1db47172e673a3f26378a183c18547f7eda148fb722caaf7e65b07e0a4712f88,40000,10000,0.0,22.0,1.4853515625,22.0
2,1001,per_user_pytorch,250,200,0.6437,0.675,14.90698504447937,50.01206179999281,22.2,6.5,72.4,2.700000000000003,11633.59765625,421.63671875,10.32183908045977,35.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.31103515625,22.0,17.3388671875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,44.0,93.41379310344827,131.0,55.0,87,system-wide (NVML/nvidia-smi),12908.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,7b68114ab0d335f3f9d297610d4d5d01295326a340acf616a5b6f482b007171c,1db47172e673a3f26378a183c18547f7eda148fb722caaf7e65b07e0a4712f88,40000,10000,16.31103515625,22.0,17.3388671875,22.0
2,1001,torch_collaborative,250,200,0.8223,,31.278149604797363,66.08516439999221,23.0,3.5,73.6,3.8999999999999915,11834.43359375,623.328125,11.818965517241379,16.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,18.146484375,24.0,19.4248046875,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,27.0,104.63793103448276,133.0,54.0,116,system-wide (NVML/nvidia-smi),27428.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,7b68114ab0d335f3f9d297610d4d5d01295326a340acf616a5b6f482b007171c,1db47172e673a3f26378a183c18547f7eda148fb722caaf7e65b07e0a4712f88,40000,10000,18.146484375,24.0,19.4248046875,24.0
3,1002,ao_per_user_cpu,250,5,0.752,1.0,23.13962745666504,55.22637630000827,25.2,-8.400000000000002,71.4,1.4000000000000057,11471.7421875,223.76953125,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,49,system-wide (NVML/nvidia-smi),27208.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,a54b73529041eabd11a458d90f2036dd88ae8001346f44c3d07758e5b5f74afd,66b62e9570dc1142531d60f73a9e083d02147542c4865f4f4a534808a8449458,1000,250,,,,
3,1002,ao_per_user_cuda,250,5,0.748,1.0,19.247576236724854,51.581250399991404,19.7,-12.0,71.1,0.6999999999999886,11431.09375,121.234375,0.4090909090909091,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.00390625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.93181818181819,93.0,55.0,88,system-wide (NVML/nvidia-smi),6208.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,a54b73529041eabd11a458d90f2036dd88ae8001346f44c3d07758e5b5f74afd,66b62e9570dc1142531d60f73a9e083d02147542c4865f4f4a534808a8449458,1000,250,0.0,2.0,0.00390625,2.0
3,1002,per_user_pytorch,250,5,0.56,1.0,12.899125099182129,44.41410800002632,23.5,6.600000000000001,74.0,3.5999999999999943,11890.38671875,577.0390625,8.653846153846153,36.0,3.1982421875,1.26953125,131.0,52.0,53.0,0.0,16.28369140625,22.0,17.28466796875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,39.0,93.05128205128206,131.0,54.0,78,system-wide (NVML/nvidia-smi),21388.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,a54b73529041eabd11a458d90f2036dd88ae8001346f44c3d07758e5b5f74afd,66b62e9570dc1142531d60f73a9e083d02147542c4865f4f4a534808a8449458,1000,250,16.28369140625,22.0,17.28466796875,22.0
3,1002,torch_collaborative,250,5,0.692,,0.9363563060760498,34.4510186999978,21.1,5.200000000000001,73.4,1.7000000000000028,11792.5703125,266.35546875,0.4262295081967213,17.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,16.853515625,24.0,18.0830078125,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,20.0,80.77049180327869,131.0,54.0,61,system-wide (NVML/nvidia-smi),25628.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,a54b73529041eabd11a458d90f2036dd88ae8001346f44c3d07758e5b5f74afd,66b62e9570dc1142531d60f73a9e083d02147542c4865f4f4a534808a8449458,1000,250,16.853515625,24.0,18.0830078125,24.0
3,1002,ao_per_user_cpu,250,10,0.804,1.0,24.908665418624878,57.60325159999775,25.5,7.100000000000001,71.4,1.2000000000000028,11481.78515625,194.61328125,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,51,system-wide (NVML/nvidia-smi),25460.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,339a446023eba330f5c0767eb90f49cb744f8cd0b0970f64acd0e02772a8f5f9,21b57e70ce4fab9aabd2e5e2e8320cfc60fb0c7c6f4530864396411327719a0e,2000,500,,,,
3,1002,ao_per_user_cuda,250,10,0.772,1.0,18.894038200378418,51.513387400016654,20.1,-20.1,71.5,1.0999999999999943,11490.16796875,176.46484375,0.4090909090909091,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.00634765625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.93181818181819,93.0,55.0,88,system-wide (NVML/nvidia-smi),27840.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,339a446023eba330f5c0767eb90f49cb744f8cd0b0970f64acd0e02772a8f5f9,21b57e70ce4fab9aabd2e5e2e8320cfc60fb0c7c6f4530864396411327719a0e,2000,500,0.0,2.0,0.00634765625,2.0
3,1002,per_user_pytorch,250,10,0.582,0.5,12.788599252700806,45.077365600009216,22.2,5.099999999999998,72.5,1.7000000000000028,11655.9765625,278.18359375,8.7625,33.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.2841796875,22.0,17.28515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,37.0,92.7,131.0,55.0,80,system-wide (NVML/nvidia-smi),11240.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,339a446023eba330f5c0767eb90f49cb744f8cd0b0970f64acd0e02772a8f5f9,21b57e70ce4fab9aabd2e5e2e8320cfc60fb0c7c6f4530864396411327719a0e,2000,500,16.2841796875,22.0,17.28515625,22.0
3,1002,torch_collaborative,250,10,0.818,,1.6919567584991455,35.208127899997635,23.3,-1.0,73.7,3.299999999999997,11844.00390625,533.73828125,0.6451612903225806,17.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,16.9482421875,24.0,18.1826171875,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,17.0,81.58064516129032,131.0,55.0,62,system-wide (NVML/nvidia-smi),22364.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,339a446023eba330f5c0767eb90f49cb744f8cd0b0970f64acd0e02772a8f5f9,21b57e70ce4fab9aabd2e5e2e8320cfc60fb0c7c6f4530864396411327719a0e,2000,500,16.9482421875,24.0,18.1826171875,24.0
3,1002,ao_per_user_cpu,250,25,0.7447999999999999,0.8,30.4994695186615,62.82417059998261,25.5,10.3,71.8,1.2999999999999972,11545.5390625,214.14453125,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,57,system-wide (NVML/nvidia-smi),17696.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,69b8eb4f69905ceeccc0e687193e49af57d2cc5bd6bc66f61408822d00effa23,6214c672708c58ab63e28f72207d2f970a0c7c222fca8d5b0f2ef67e8c22143c,5000,1250,,,,
3,1002,ao_per_user_cuda,250,25,0.7512000000000001,0.8,19.272565126419067,51.25153410001076,19.1,3.8000000000000007,71.5,1.2000000000000028,11497.76171875,196.4765625,0.41379310344827586,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.0263671875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.98850574712644,93.0,55.0,87,system-wide (NVML/nvidia-smi),27332.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,69b8eb4f69905ceeccc0e687193e49af57d2cc5bd6bc66f61408822d00effa23,6214c672708c58ab63e28f72207d2f970a0c7c222fca8d5b0f2ef67e8c22143c,5000,1250,0.0,2.0,0.0263671875,2.0
3,1002,per_user_pytorch,250,25,0.6,0.6,11.004302501678467,43.33529080002336,21.7,3.099999999999998,73.0,2.200000000000003,11729.74609375,342.50390625,7.701298701298701,35.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.28662109375,22.0,17.28759765625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,53.0,90.53246753246754,131.0,55.0,77,system-wide (NVML/nvidia-smi),21364.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,69b8eb4f69905ceeccc0e687193e49af57d2cc5bd6bc66f61408822d00effa23,6214c672708c58ab63e28f72207d2f970a0c7c222fca8d5b0f2ef67e8c22143c,5000,1250,16.28662109375,22.0,17.28759765625,22.0
3,1002,torch_collaborative,250,25,0.8336,,3.878329038619995,37.10391879998497,20.1,5.100000000000001,73.1,2.5,11751.90625,399.4765625,1.7384615384615385,19.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,17.1943359375,24.0,18.44140625,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,22.0,84.26153846153846,133.0,54.0,65,system-wide (NVML/nvidia-smi),7692.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,69b8eb4f69905ceeccc0e687193e49af57d2cc5bd6bc66f61408822d00effa23,6214c672708c58ab63e28f72207d2f970a0c7c222fca8d5b0f2ef67e8c22143c,5000,1250,17.1943359375,24.0,18.44140625,24.0
3,1002,ao_per_user_cpu,250,100,0.7857999999999999,0.8,63.90226340293884,98.72101330000442,25.2,6.399999999999999,71.6,1.8999999999999915,11511.02734375,301.87890625,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,89,system-wide (NVML/nvidia-smi),2648.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,53e3ef1d67928350841414b33dafd17b373f85370dc7285de221efbf66048e70,e665865bc93a9648518b60f34a3a7d2a1ac9a56d7631866af76b4092f67e59d1,20000,5000,,,,
3,1002,ao_per_user_cuda,250,100,0.749,0.75,19.869305849075317,53.6512733999989,19.4,3.299999999999997,71.4,1.1000000000000085,11485.31640625,187.703125,0.5444444444444444,-4.0,2.2705078125,0.341796875,93.0,14.0,51.0,-4.0,0.0,2.0,0.37451171875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,83.82222222222222,93.0,55.0,90,system-wide (NVML/nvidia-smi),5816.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,53e3ef1d67928350841414b33dafd17b373f85370dc7285de221efbf66048e70,e665865bc93a9648518b60f34a3a7d2a1ac9a56d7631866af76b4092f67e59d1,20000,5000,0.0,2.0,0.37451171875,2.0
3,1002,per_user_pytorch,250,100,0.6377999999999999,0.65,14.40440583229065,48.349658599996474,21.7,7.0,72.9,2.3000000000000114,11719.67578125,363.14453125,9.635294117647058,38.0,3.1982421875,1.26953125,131.0,52.0,52.0,-1.0,16.29736328125,22.0,17.3076171875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,43.0,93.11764705882354,131.0,53.0,85,system-wide (NVML/nvidia-smi),25408.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,53e3ef1d67928350841414b33dafd17b373f85370dc7285de221efbf66048e70,e665865bc93a9648518b60f34a3a7d2a1ac9a56d7631866af76b4092f67e59d1,20000,5000,16.29736328125,22.0,17.3076171875,22.0
3,1002,torch_collaborative,250,100,0.8656,,15.487046957015991,48.96362640001462,20.6,4.800000000000001,73.5,3.0,11812.703125,484.50390625,8.172413793103448,23.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,17.75732421875,24.0,19.017578125,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,29.0,95.82758620689656,133.0,55.0,87,system-wide (NVML/nvidia-smi),21036.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,53e3ef1d67928350841414b33dafd17b373f85370dc7285de221efbf66048e70,e665865bc93a9648518b60f34a3a7d2a1ac9a56d7631866af76b4092f67e59d1,20000,5000,17.75732421875,24.0,19.017578125,24.0
3,1002,ao_per_user_cpu,250,200,0.7715,0.775,122.712238073349,158.29498569999123,24.9,-7.200000000000003,72.5,2.9000000000000057,11657.01171875,472.9765625,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,144,system-wide (NVML/nvidia-smi),25396.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,171e4affb6f95f8e23f66562852278886b0454078ce7a6d111d20e67bf1df2be,9ce8728e44bf41c8544837cf14c96b1844146aab22d79e1ee94f7b417164a88c,40000,10000,,,,
3,1002,ao_per_user_cuda,250,200,0.7465,0.775,20.92602276802063,56.19537820000551,18.8,3.200000000000001,71.6,0.7999999999999972,11516.9375,132.98046875,0.46236559139784944,1.0,2.7587890625,0.830078125,113.0,34.0,53.0,-2.0,0.0,22.0,1.4853515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,2.0,90.6989247311828,113.0,55.0,93,system-wide (NVML/nvidia-smi),728.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,171e4affb6f95f8e23f66562852278886b0454078ce7a6d111d20e67bf1df2be,9ce8728e44bf41c8544837cf14c96b1844146aab22d79e1ee94f7b417164a88c,40000,10000,0.0,22.0,1.4853515625,22.0
3,1002,per_user_pytorch,250,200,0.6159,0.625,14.806447982788086,50.32650620001368,22.0,5.800000000000001,73.4,2.700000000000003,11806.33203125,434.76171875,9.64367816091954,34.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.31103515625,22.0,17.3388671875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,41.0,93.183908045977,131.0,55.0,87,system-wide (NVML/nvidia-smi),8400.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,171e4affb6f95f8e23f66562852278886b0454078ce7a6d111d20e67bf1df2be,9ce8728e44bf41c8544837cf14c96b1844146aab22d79e1ee94f7b417164a88c,40000,10000,16.31103515625,22.0,17.3388671875,22.0
3,1002,torch_collaborative,250,200,0.8678,,31.322960376739502,66.71370749999187,24.1,9.700000000000001,74.1,3.299999999999997,11910.546875,528.01171875,12.222222222222221,23.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,18.177734375,24.0,19.4560546875,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,28.0,104.7948717948718,133.0,55.0,117,system-wide (NVML/nvidia-smi),26920.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,171e4affb6f95f8e23f66562852278886b0454078ce7a6d111d20e67bf1df2be,9ce8728e44bf41c8544837cf14c96b1844146aab22d79e1ee94f7b417164a88c,40000,10000,18.177734375,24.0,19.4560546875,24.0
4,1003,ao_per_user_cpu,250,5,0.74,1.0,23.224170446395874,55.40762120002182,25.8,4.600000000000001,72.0,1.5999999999999943,11566.73046875,242.7265625,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,49,system-wide (NVML/nvidia-smi),14748.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,f7fd7b28fbc4fac27f3252182ea70e7a3bec85e7791ebc1619120f7f230a783a,c9f8eca0c86aa794ce2a5289d2363929de3de1d18a49d052c4f4357f3a72f26a,1000,250,,,,
4,1003,ao_per_user_cuda,250,5,0.72,1.0,18.772277355194092,50.8264482000086,19.7,3.5,71.3,0.29999999999999716,11466.35546875,60.00390625,0.40229885057471265,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-3.0,0.0,2.0,0.00390625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.98850574712644,93.0,55.0,87,system-wide (NVML/nvidia-smi),15440.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,f7fd7b28fbc4fac27f3252182ea70e7a3bec85e7791ebc1619120f7f230a783a,c9f8eca0c86aa794ce2a5289d2363929de3de1d18a49d052c4f4357f3a72f26a,1000,250,0.0,2.0,0.00390625,2.0
4,1003,per_user_pytorch,250,5,0.596,1.0,11.360938310623169,42.758742300007725,21.7,7.6,73.1,2.3999999999999915,11751.625,388.4140625,8.12,33.0,3.1982421875,1.26953125,131.0,52.0,53.0,0.0,16.28369140625,22.0,17.28466796875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,41.0,91.53333333333333,131.0,54.0,75,system-wide (NVML/nvidia-smi),5344.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,f7fd7b28fbc4fac27f3252182ea70e7a3bec85e7791ebc1619120f7f230a783a,c9f8eca0c86aa794ce2a5289d2363929de3de1d18a49d052c4f4357f3a72f26a,1000,250,16.28369140625,22.0,17.28466796875,22.0
4,1003,torch_collaborative,250,5,0.78,,0.92547607421875,33.98213229997782,19.8,3.1000000000000014,73.4,2.6000000000000085,11800.859375,425.62109375,0.1,-3.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.8515625,22.0,18.0810546875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,80.8,131.0,55.0,60,system-wide (NVML/nvidia-smi),4720.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,f7fd7b28fbc4fac27f3252182ea70e7a3bec85e7791ebc1619120f7f230a783a,c9f8eca0c86aa794ce2a5289d2363929de3de1d18a49d052c4f4357f3a72f26a,1000,250,16.8515625,22.0,18.0810546875,22.0
4,1003,ao_per_user_cpu,250,10,0.756,1.0,24.9666748046875,57.66240500001004,25.4,9.399999999999999,71.3,1.0999999999999943,11460.3671875,178.6953125,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,52,system-wide (NVML/nvidia-smi),25720.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,558dfa0d68f85a8a28f224cc06b14ee54fd3257fa2b26649ec70c34d4af8795c,c3df084542e8f1235b87cc3c9324db1be179400ab9efed713f6e4aca91cc4060,2000,500,,,,
4,1003,ao_per_user_cuda,250,10,0.728,1.0,19.43117356300354,51.39494930001092,18.9,-10.600000000000001,71.3,1.0,11465.78515625,162.06640625,0.4090909090909091,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.00634765625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,84.0909090909091,93.0,55.0,88,system-wide (NVML/nvidia-smi),1428.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,558dfa0d68f85a8a28f224cc06b14ee54fd3257fa2b26649ec70c34d4af8795c,c3df084542e8f1235b87cc3c9324db1be179400ab9efed713f6e4aca91cc4060,2000,500,0.0,2.0,0.00634765625,2.0
4,1003,per_user_pytorch,250,10,0.558,0.5,12.828495264053345,45.39093610001146,22.3,5.800000000000001,72.8,2.0999999999999943,11703.75390625,343.02734375,8.45,33.0,3.1982421875,1.26953125,131.0,52.0,53.0,0.0,16.2841796875,22.0,17.28515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,36.0,92.7,131.0,54.0,80,system-wide (NVML/nvidia-smi),17304.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,558dfa0d68f85a8a28f224cc06b14ee54fd3257fa2b26649ec70c34d4af8795c,c3df084542e8f1235b87cc3c9324db1be179400ab9efed713f6e4aca91cc4060,2000,500,16.2841796875,22.0,17.28515625,22.0
4,1003,torch_collaborative,250,10,0.812,,1.6302058696746826,34.6684597999847,20.6,5.900000000000002,73.7,3.299999999999997,11841.91015625,521.5,0.4262295081967213,17.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,16.9501953125,24.0,18.1845703125,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,20.0,81.62295081967213,131.0,55.0,61,system-wide (NVML/nvidia-smi),22648.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,558dfa0d68f85a8a28f224cc06b14ee54fd3257fa2b26649ec70c34d4af8795c,c3df084542e8f1235b87cc3c9324db1be179400ab9efed713f6e4aca91cc4060,2000,500,16.9501953125,24.0,18.1845703125,24.0
4,1003,ao_per_user_cpu,250,25,0.7736000000000001,0.8,30.573463201522827,63.31764600001043,25.8,9.7,71.9,1.7000000000000028,11558.0859375,269.23046875,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,55,system-wide (NVML/nvidia-smi),12600.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,af2c884effb3816956e9d8679fcefbbcba84633bf4dd3a1290e375b16d4a5970,b1e8f89c186c1a3371482c1a9d1be54eca9f375422d59d773a2e31eabd6c427c,5000,1250,,,,
4,1003,ao_per_user_cuda,250,25,0.7488,0.8,19.02766466140747,51.724365800007945,19.1,3.1000000000000014,71.4,0.6000000000000085,11482.25390625,99.3125,0.45454545454545453,-4.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.0263671875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,83.77272727272727,93.0,55.0,88,system-wide (NVML/nvidia-smi),19552.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,af2c884effb3816956e9d8679fcefbbcba84633bf4dd3a1290e375b16d4a5970,b1e8f89c186c1a3371482c1a9d1be54eca9f375422d59d773a2e31eabd6c427c,5000,1250,0.0,2.0,0.0263671875,2.0
4,1003,per_user_pytorch,250,25,0.6167999999999999,0.6,12.642642498016357,44.386254499986535,21.5,6.800000000000001,73.1,2.299999999999997,11757.44921875,380.20703125,8.371794871794872,29.0,3.1982421875,1.26953125,131.0,52.0,53.0,0.0,16.28662109375,22.0,17.28759765625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,49.0,92.38461538461539,131.0,55.0,78,system-wide (NVML/nvidia-smi),6100.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,af2c884effb3816956e9d8679fcefbbcba84633bf4dd3a1290e375b16d4a5970,b1e8f89c186c1a3371482c1a9d1be54eca9f375422d59d773a2e31eabd6c427c,5000,1250,16.28662109375,22.0,17.28759765625,22.0
4,1003,torch_collaborative,250,25,0.8488,,3.896803617477417,37.224886399984825,21.8,6.800000000000001,73.6,2.799999999999997,11838.33984375,455.08203125,1.7121212121212122,19.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,17.1728515625,24.0,18.419921875,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,22.0,84.0,133.0,55.0,66,system-wide (NVML/nvidia-smi),15528.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,af2c884effb3816956e9d8679fcefbbcba84633bf4dd3a1290e375b16d4a5970,b1e8f89c186c1a3371482c1a9d1be54eca9f375422d59d773a2e31eabd6c427c,5000,1250,17.1728515625,24.0,18.419921875,24.0
